id,Predict
10574,13
10575,32
10576,27
10577,13
10578,26
10579,9
10580,20
10581,16
10582,32
10583,45
10584,20
10585,29
10586,34
10587,21
10588,15
10589,21
10590,26
10591,9
10592,35
10593,27
10594,27
10595,21
10596,45
10597,26
10598,46
10599,12
10600,37
10601,26
10602,36
10603,26
10604,39
10605,22
10606,12
10607,32
10608,20
10609,42
10610,65
10611,27
10612,38
10613,31
10614,25
10615,20
10616,26
10617,29
10618,36
10619,26
10620,20
10621,30
10622,20
10623,51
10624,26
10625,54
10626,32
10627,20
10628,19
10629,12
10630,12
10631,12
10632,25
10633,21
10634,12
10635,15
10636,27
10637,11
10638,21
10639,12
10640,38
10641,19
10642,26
10643,48
10644,41
10645,19
10646,13
10647,13
10648,20
10649,40
10650,10
10651,42
10652,38
10653,21
10654,12
10655,13
10656,22
10657,20
10658,33
10659,13
10660,13
10661,28
10662,34
10663,11
10664,21
10665,46
10666,26
10667,38
10668,12
10669,12
10670,11
10671,12
10672,35
10673,21
10674,35
10675,31
10676,7
10677,67
10678,11
10679,14
10680,57
10681,30
10682,13
10683,29
10684,45
10685,26
10686,19
10687,32
10688,77
10689,19
10690,52
10691,26
10692,21
10693,13
10694,18
10695,27
10696,11
10697,11
10698,27
10699,20
10700,70
10701,23
10702,21
10703,34
10704,14
10705,12
10706,21
10707,18
10708,34
10709,12
10710,22
10711,45
10712,12
10713,42
10714,27
10715,38
10716,32
10717,21
10718,10
10719,38
10720,39
10721,15
10722,27
10723,17
10724,34
10725,25
10726,28
10727,34
10728,19
10729,26
10730,43
10731,19
10732,36
10733,26
10734,21
10735,21
10736,34
10737,20
10738,32
10739,49
10740,12
10741,14
10742,34
10743,41
10744,32
10745,13
10746,31
10747,20
10748,20
10749,13
10750,20
10751,21
10752,13
10753,13
10754,29
10755,27
10756,27
10757,21
10758,13
10759,30
10760,14
10761,15
10762,26
10763,40
10764,11
10765,40
10766,12
10767,14
10768,52
10769,29
10770,13
10771,26
10772,20
10773,26
10774,24
10775,26
10776,12
10777,54
10778,26
10779,19
10780,21
10781,48
10782,20
10783,32
10784,12
10785,53
10786,34
10787,21
10788,22
10789,34
10790,20
10791,43
10792,43
10793,14
10794,13
10795,20
10796,11
10797,21
10798,28
10799,36
10800,31
10801,28
10802,36
10803,20
10804,20
10805,40
10806,18
10807,13
10808,31
10809,19
10810,40
10811,45
10812,29
10813,21
10814,20
10815,30
10816,19
10817,31
10818,20
10819,13
10820,20
10821,11
10822,22
10823,23
10824,20
10825,12
10826,53
10827,27
10828,20
10829,21
10830,12
10831,25
10832,38
10833,22
10834,41
10835,26
10836,20
10837,42
10838,14
10839,31
10840,38
10841,35
10842,32
10843,21
10844,41
10845,35
10846,35
10847,20
10848,13
10849,36
10850,33
10851,23
10852,32
10853,47
10854,13
10855,12
10856,31
10857,20
10858,11
10859,45
10860,51
10861,38
10862,14
10863,34
10864,17
10865,12
10866,38
10867,13
10868,38
10869,52
10870,38
10871,42
10872,27
10873,24
10874,39
10875,28
10876,52
10877,19
10878,50
10879,36
10880,36
10881,40
10882,26
10883,44
10884,34
10885,10
10886,25
10887,12
10888,22
10889,28
10890,17
10891,19
10892,43
10893,35
10894,27
10895,59
10896,19
10897,50
10898,22
10899,12
10900,28
10901,25
10902,32
10903,21
10904,31
10905,13
10906,36
10907,39
10908,47
10909,12
10910,26
10911,31
10912,21
10913,28
10914,12
10915,24
10916,26
10917,12
10918,20
10919,11
10920,18
10921,26
10922,28
10923,22
10924,21
10925,55
10926,22
10927,12
10928,22
10929,12
10930,34
10931,20
10932,27
10933,20
10934,35
10935,19
10936,32
10937,9
10938,19
10939,40
10940,20
10941,27
10942,39
10943,21
10944,19
10945,35
10946,33
10947,12
10948,21
10949,25
10950,11
10951,36
10952,63
10953,26
10954,26
10955,13
10956,19
10957,55
10958,37
10959,31
10960,32
10961,12
10962,47
10963,38
10964,14
10965,26
10966,20
10967,27
10968,14
10969,12
10970,21
10971,11
10972,12
10973,12
10974,20
10975,31
10976,69
10977,12
10978,32
10979,36
10980,40
10981,41
10982,20
10983,42
10984,13
10985,23
10986,20
10987,33
10988,12
10989,32
10990,20
10991,49
10992,13
10993,13
10994,35
10995,50
10996,11
10997,12
10998,53
10999,29
11000,49
11001,19
11002,12
11003,22
11004,19
11005,10
11006,35
11007,27
11008,12
11009,22
11010,21
11011,21
11012,10
11013,31
11014,35
11015,36
11016,41
11017,20
11018,12
11019,40
11020,41
11021,44
11022,20
11023,36
11024,11
11025,19
11026,23
11027,29
11028,34
11029,59
11030,13
11031,27
11032,31
11033,24
11034,12
11035,48
11036,20
11037,13
11038,75
11039,67
11040,19
11041,13
11042,21
11043,20
11044,22
11045,8
11046,44
11047,39
11048,35
11049,41
11050,12
11051,21
11052,13
11053,40
11054,21
11055,26
11056,11
11057,46
11058,40
11059,37
11060,20
11061,36
11062,27
11063,26
11064,20
11065,39
11066,11
11067,11
11068,22
11069,19
11070,19
11071,13
11072,26
11073,35
11074,14
11075,31
11076,12
11077,20
11078,20
11079,12
11080,31
11081,25
11082,15
11083,45
11084,20
11085,51
11086,21
11087,11
11088,12
11089,30
11090,27
11091,11
11092,13
11093,12
11094,13
11095,21
11096,32
11097,62
11098,24
11099,60
11100,31
11101,51
11102,52
11103,33
11104,21
11105,13
11106,31
11107,30
11108,32
11109,21
11110,12
11111,31
11112,25
11113,11
11114,20
11115,26
11116,15
11117,25
11118,50
11119,38
11120,42
11121,20
11122,45
11123,12
11124,13
11125,30
11126,12
11127,36
11128,33
11129,30
11130,28
11131,21
11132,22
11133,19
11134,11
11135,25
11136,12
11137,52
11138,21
11139,12
11140,20
11141,36
11142,39
11143,12
11144,12
11145,28
11146,51
11147,31
11148,12
11149,28
11150,38
11151,24
11152,21
11153,47
11154,32
11155,20
11156,31
11157,21
11158,37
11159,21
11160,22
11161,19
11162,43
11163,19
11164,13
11165,12
11166,28
11167,43
11168,13
11169,20
11170,27
11171,25
11172,19
11173,19
11174,20
11175,20
11176,13
11177,21
11178,53
11179,27
11180,12
11181,31
11182,28
11183,31
11184,21
11185,27
11186,17
11187,33
11188,14
11189,9
11190,19
11191,20
11192,33
11193,32
11194,22
11195,34
11196,49
11197,12
11198,21
11199,12
11200,38
11201,40
11202,14
11203,37
11204,52
11205,14
11206,27
11207,25
11208,50
11209,20
11210,34
11211,12
11212,19
11213,14
11214,21
11215,16
11216,10
11217,40
11218,21
11219,35
11220,30
11221,27
11222,53
11223,28
11224,36
11225,65
11226,31
11227,20
11228,58
11229,21
11230,9
11231,31
11232,21
11233,10
11234,19
11235,39
11236,26
11237,12
11238,34
11239,44
11240,10
11241,20
11242,11
11243,26
11244,45
11245,33
11246,22
11247,19
11248,57
11249,15
11250,20
11251,10
11252,54
11253,19
11254,32
11255,32
11256,21
11257,27
11258,23
11259,27
11260,18
11261,41
11262,46
11263,21
11264,11
11265,14
11266,36
11267,12
11268,45
11269,20
11270,26
11271,32
11272,21
11273,42
11274,11
11275,31
11276,31
11277,11
11278,26
11279,55
11280,13
11281,63
11282,22
11283,36
11284,10
11285,11
11286,35
11287,27
11288,36
11289,11
11290,13
11291,10
11292,29
11293,13
11294,19
11295,18
11296,20
11297,12
11298,21
11299,38
11300,38
11301,33
11302,27
11303,21
11304,11
11305,13
11306,19
11307,39
11308,36
11309,12
11310,13
11311,23
11312,82
11313,31
11314,31
11315,32
11316,12
11317,11
11318,36
11319,17
11320,14
11321,20
11322,26
11323,14
11324,27
11325,13
11326,10
11327,13
11328,20
11329,22
11330,24
11331,21
11332,24
11333,56
11334,11
11335,37
11336,20
11337,31
11338,22
11339,27
11340,37
11341,41
11342,25
11343,22
11344,50
11345,42
11346,21
11347,52
11348,13
11349,20
11350,22
11351,27
11352,30
11353,34
11354,23
11355,22
11356,21
11357,10
11358,38
11359,27
11360,31
11361,12
11362,42
11363,12
11364,19
11365,30
11366,11
11367,21
11368,39
11369,31
11370,40
11371,42
11372,47
11373,32
11374,34
11375,28
11376,27
11377,36
11378,19
11379,26
11380,19
11381,49
11382,12
11383,21
11384,12
11385,31
11386,36
11387,14
11388,11
11389,28
11390,38
11391,38
11392,39
11393,50
11394,12
11395,21
11396,27
11397,27
11398,26
11399,17
11400,13
11401,12
11402,44
11403,21
11404,27
11405,35
11406,39
11407,21
11408,105
11409,22
11410,12
11411,11
11412,20
11413,13
11414,52
11415,20
11416,22
11417,26
11418,26
11419,20
11420,13
11421,12
11422,20
11423,20
11424,22
11425,68
11426,25
11427,21
11428,20
11429,39
11430,12
11431,51
11432,13
11433,44
11434,46
11435,27
11436,39
11437,20
11438,26
11439,10
11440,27
11441,14
11442,14
11443,11
11444,26
11445,35
11446,20
11447,14
11448,36
11449,12
11450,28
11451,26
11452,36
11453,36
11454,31
11455,34
11456,13
11457,27
11458,23
11459,49
11460,26
11461,13
11462,45
11463,20
11464,26
11465,20
11466,12
11467,67
11468,20
11469,21
11470,31
11471,19
11472,48
11473,44
11474,34
11475,35
11476,57
11477,24
11478,38
11479,34
11480,35
11481,70
11482,43
11483,20
11484,19
11485,19
11486,37
11487,12
11488,35
11489,39
11490,11
11491,20
11492,22
11493,20
11494,32
11495,20
11496,34
11497,27
11498,21
11499,26
11500,42
11501,37
11502,27
11503,20
11504,22
11505,12
11506,16
11507,22
11508,19
11509,21
11510,22
11511,15
11512,15
11513,27
11514,55
11515,19
11516,12
11517,12
11518,36
11519,33
11520,31
11521,24
11522,51
11523,31
11524,20
11525,10
11526,20
11527,12
11528,21
11529,28
11530,16
11531,14
11532,11
11533,13
11534,20
11535,27
11536,20
11537,26
11538,42
11539,13
11540,27
11541,32
11542,46
11543,27
11544,13
11545,21
11546,31
11547,13
11548,9
11549,20
11550,20
11551,40
11552,41
11553,12
11554,57
11555,30
11556,54
11557,29
11558,12
11559,14
11560,11
11561,21
11562,13
11563,66
11564,13
11565,19
11566,12
11567,12
11568,19
11569,24
11570,12
11571,20
11572,12
11573,50
11574,27
11575,39
11576,27
11577,30
11578,34
11579,34
11580,13
11581,52
11582,41
11583,13
11584,11
11585,17
11586,61
11587,14
11588,12
11589,21
11590,14
11591,41
11592,21
11593,21
11594,40
11595,41
11596,22
11597,53
11598,27
11599,19
11600,34
11601,12
11602,11
11603,26
11604,22
11605,53
11606,20
11607,19
11608,16
11609,44
11610,29
11611,25
11612,19
11613,21
11614,13
11615,21
11616,12
11617,40
11618,34
11619,13
11620,26
11621,20
11622,30
11623,27
11624,15
11625,34
11626,11
11627,26
11628,27
11629,35
11630,26
11631,64
11632,11
11633,27
11634,22
11635,35
11636,25
11637,27
11638,47
11639,12
11640,28
11641,20
11642,28
11643,57
11644,12
11645,12
11646,36
11647,30
11648,9
11649,28
11650,12
11651,14
11652,27
11653,11
11654,12
11655,15
11656,25
11657,49
11658,13
11659,12
11660,21
11661,21
11662,26
11663,32
11664,18
11665,26
11666,21
11667,22
11668,10
11669,9
11670,49
11671,35
11672,39
11673,44
11674,36
11675,31
11676,43
11677,20
11678,14
11679,32
11680,13
11681,19
11682,71
11683,27
11684,37
11685,12
11686,16
11687,11
11688,20
11689,20
11690,12
11691,41
11692,32
11693,49
11694,41
11695,44
11696,12
11697,29
11698,29
11699,20
11700,11
11701,31
11702,19
11703,29
11704,19
11705,22
11706,12
11707,49
11708,20
11709,35
11710,10
11711,21
11712,17
11713,40
11714,25
11715,13
11716,34
11717,11
11718,48
11719,32
11720,22
11721,28
11722,21
11723,31
11724,35
11725,42
11726,31
11727,23
11728,42
11729,27
11730,12
11731,28
11732,12
11733,30
11734,30
11735,31
11736,12
11737,27
11738,33
11739,22
11740,37
11741,13
11742,22
11743,27
11744,20
11745,26
11746,11
11747,53
11748,52
11749,29
11750,9
11751,25
11752,21
11753,32
11754,49
11755,30
11756,21
11757,46
11758,26
11759,10
11760,35
11761,13
11762,12
11763,13
11764,31
11765,31
11766,12
11767,20
11768,14
11769,20
11770,32
11771,12
11772,21
11773,50
11774,44
11775,65
11776,32
11777,20
11778,35
11779,11
11780,50
11781,36
11782,35
11783,13
11784,11
11785,20
11786,13
11787,30
11788,13
11789,12
11790,29
11791,21
11792,12
11793,20
11794,29
11795,29
11796,14
11797,52
11798,47
11799,19
11800,31
11801,26
11802,15
11803,50
11804,27
11805,13
11806,34
11807,44
11808,13
11809,12
11810,21
11811,27
11812,21
11813,42
11814,12
11815,11
11816,19
11817,27
11818,64
11819,28
11820,23
11821,23
11822,35
11823,19
11824,26
11825,38
11826,26
11827,20
11828,12
11829,20
11830,40
11831,21
11832,12
11833,53
11834,48
11835,11
11836,20
11837,44
11838,12
11839,27
11840,37
11841,52
11842,20
11843,21
11844,19
11845,18
11846,34
11847,28
11848,26
11849,20
11850,39
11851,13
11852,35
11853,43
11854,16
11855,21
11856,14
11857,12
11858,17
11859,12
11860,22
11861,39
11862,22
11863,15
11864,32
11865,22
11866,11
11867,11
11868,35
11869,30
11870,45
11871,38
11872,29
11873,32
11874,48
11875,31
11876,31
11877,27
11878,22
11879,20
11880,21
11881,20
11882,28
11883,10
11884,19
11885,35
11886,35
11887,31
11888,39
11889,24
11890,20
11891,32
11892,34
11893,36
11894,22
11895,22
11896,28
11897,33
11898,27
11899,42
11900,34
11901,20
11902,13
11903,13
11904,13
11905,50
11906,19
11907,42
11908,19
11909,20
11910,26
11911,24
11912,49
11913,12
11914,32
11915,36
11916,40
11917,11
11918,21
11919,9
11920,20
11921,27
11922,29
11923,13
11924,12
11925,12
11926,22
11927,70
11928,21
11929,32
11930,34
11931,21
11932,27
11933,12
11934,19
11935,35
11936,26
11937,21
11938,32
11939,20
11940,11
11941,19
11942,21
11943,19
11944,13
11945,20
11946,22
11947,42
11948,22
11949,32
11950,20
11951,12
11952,39
11953,22
11954,22
11955,31
11956,32
11957,12
11958,52
11959,38
11960,52
11961,12
11962,13
11963,27
11964,26
11965,14
11966,27
11967,20
11968,38
11969,14
11970,22
11971,12
11972,19
11973,19
11974,33
11975,26
11976,20
11977,18
11978,15
11979,23
11980,26
11981,40
11982,22
11983,12
11984,45
11985,13
11986,12
11987,11
11988,21
11989,21
11990,48
11991,28
11992,51
11993,39
11994,21
11995,27
11996,31
11997,34
11998,12
11999,32
12000,19
12001,26
12002,24
12003,44
12004,61
12005,26
12006,36
12007,12
12008,26
12009,12
12010,15
12011,52
12012,46
12013,12
12014,21
12015,41
12016,47
12017,23
12018,26
12019,27
12020,21
12021,46
12022,26
12023,38
12024,32
12025,53
12026,20
12027,12
12028,36
12029,27
12030,29
12031,26
12032,12
12033,27
12034,14
12035,38
12036,31
12037,13
12038,22
12039,21
12040,41
12041,43
12042,38
12043,21
12044,21
12045,19
12046,48
12047,31
12048,12
12049,30
12050,12
12051,12
12052,13
12053,20
12054,51
12055,33
12056,38
12057,13
12058,13
12059,43
12060,12
12061,15
12062,31
12063,12
12064,25
12065,11
12066,24
12067,12
12068,25
12069,37
12070,23
12071,28
12072,25
12073,47
12074,27
12075,40
12076,22
12077,14
12078,27
12079,40
12080,26
12081,13
12082,20
12083,40
12084,47
12085,27
12086,38
12087,11
12088,47
12089,12
12090,39
12091,41
12092,67
12093,13
12094,41
12095,25
12096,26
12097,43
12098,28
12099,21
12100,26
12101,21
12102,27
12103,66
12104,12
12105,12
12106,20
12107,18
12108,27
12109,27
12110,32
12111,35
12112,25
12113,19
12114,31
12115,37
12116,42
12117,20
12118,11
12119,20
12120,21
12121,20
12122,30
12123,12
12124,25
12125,30
12126,13
12127,37
12128,20
12129,31
12130,31
12131,26
12132,26
12133,29
12134,12
12135,42
12136,22
12137,19
12138,58
12139,20
12140,21
12141,21
12142,40
12143,10
12144,20
12145,26
12146,13
12147,27
12148,11
12149,33
12150,11
12151,10
12152,11
12153,21
12154,12
12155,38
12156,19
12157,64
12158,42
12159,23
12160,41
12161,20
12162,62
12163,13
12164,31
12165,11
12166,38
12167,20
12168,27
12169,10
12170,22
12171,26
12172,20
12173,20
12174,28
12175,21
12176,17
12177,43
12178,31
12179,2
12180,37
12181,17
12182,12
12183,26
12184,28
12185,42
12186,31
12187,13
12188,27
12189,12
12190,26
12191,20
12192,19
12193,26
12194,38
12195,14
12196,19
12197,23
12198,19
12199,21
12200,27
12201,40
12202,38
12203,20
12204,12
12205,43
12206,14
12207,41
12208,14
12209,46
12210,29
12211,21
12212,42
12213,22
12214,12
12215,19
12216,19
12217,39
12218,49
12219,12
12220,58
12221,20
12222,12
12223,22
12224,28
12225,19
12226,21
12227,21
12228,24
12229,31
12230,21
12231,20
12232,21
12233,28
12234,12
12235,36
12236,11
12237,22
12238,27
12239,19
12240,20
12241,33
12242,31
12243,20
12244,32
12245,30
12246,22
12247,45
12248,11
12249,62
12250,12
12251,13
12252,20
12253,49
12254,25
12255,13
12256,26
12257,27
12258,13
12259,20
12260,21
12261,20
12262,22
12263,38
12264,41
12265,23
12266,22
12267,13
12268,19
12269,46
12270,20
12271,45
12272,19
12273,20
12274,57
12275,13
12276,12
12277,41
12278,22
12279,12
12280,22
12281,26
12282,27
12283,29
12284,13
12285,20
12286,14
12287,32
12288,27
12289,20
12290,11
12291,19
12292,27
12293,25
12294,28
12295,24
12296,32
12297,30
12298,14
12299,12
12300,25
12301,48
12302,21
12303,32
12304,12
12305,23
12306,21
12307,34
12308,35
12309,22
12310,21
12311,31
12312,47
12313,12
12314,12
12315,25
12316,13
12317,25
12318,39
12319,16
12320,26
12321,35
12322,27
12323,37
12324,23
12325,12
12326,26
12327,45
12328,38
12329,32
12330,14
12331,30
12332,12
12333,24
12334,12
12335,41
12336,12
12337,45
12338,32
12339,38
12340,38
12341,20
12342,21
12343,21
12344,12
12345,31
12346,26
12347,21
12348,38
12349,21
12350,12
12351,20
12352,14
12353,35
12354,11
12355,14
12356,30
12357,12
12358,38
12359,20
12360,11
12361,39
12362,12
12363,11
12364,33
12365,13
12366,36
12367,12
12368,12
12369,10
12370,33
12371,12
12372,27
12373,31
12374,25
12375,21
12376,13
12377,51
12378,13
12379,61
12380,12
12381,12
12382,13
12383,11
12384,12
12385,46
12386,38
12387,30
12388,12
12389,25
12390,14
12391,20
12392,38
12393,62
12394,31
12395,21
12396,21
12397,20
12398,19
12399,53
12400,21
12401,41
12402,39
12403,13
12404,21
12405,19
12406,34
12407,35
12408,36
12409,11
12410,18
12411,13
12412,31
12413,31
12414,10
12415,28
12416,38
12417,22
12418,28
12419,22
12420,36
12421,26
12422,19
12423,41
12424,41
12425,26
12426,28
12427,37
12428,19
12429,36
12430,14
12431,20
12432,21
12433,27
12434,21
12435,12
12436,20
12437,19
12438,12
12439,27
12440,47
12441,11
12442,19
12443,35
12444,26
12445,20
12446,19
12447,13
12448,35
12449,13
12450,35
12451,20
12452,12
12453,13
12454,21
12455,27
12456,11
12457,56
12458,12
12459,22
12460,19
12461,39
12462,20
12463,26
12464,27
12465,38
12466,33
12467,41
12468,21
12469,13
12470,28
12471,28
12472,75
12473,31
12474,14
12475,12
12476,25
12477,21
12478,20
12479,20
12480,28
12481,42
12482,30
12483,58
12484,27
12485,27
12486,29
12487,34
12488,58
12489,55
12490,22
12491,19
12492,12
12493,12
12494,12
12495,21
12496,23
12497,10
12498,50
12499,15
12500,35
12501,17
12502,26
12503,31
12504,42
12505,35
12506,14
12507,13
12508,30
12509,33
12510,27
12511,27
12512,19
12513,66
12514,32
12515,9
12516,22
12517,26
12518,21
12519,32
12520,12
12521,29
12522,11
12523,36
12524,26
12525,12
12526,26
12527,21
12528,31
12529,32
12530,31
12531,13
12532,36
12533,13
12534,20
12535,31
12536,12
12537,21
12538,20
12539,46
12540,23
12541,37
12542,27
12543,27
12544,11
12545,49
12546,40
12547,14
12548,13
12549,11
12550,12
12551,36
12552,12
12553,37
12554,29
12555,13
12556,11
12557,27
12558,14
12559,26
12560,13
12561,28
12562,10
12563,14
12564,23
12565,64
12566,21
12567,11
12568,36
12569,13
12570,36
12571,27
12572,21
12573,11
12574,20
12575,21
12576,36
12577,26
12578,27
12579,44
12580,21
12581,26
12582,19
12583,29
12584,26
12585,24
12586,37
12587,29
12588,23
12589,22
12590,21
12591,22
12592,32
12593,31
12594,27
12595,11
12596,35
12597,20
12598,39
12599,20
12600,23
12601,31
12602,31
12603,13
12604,12
12605,21
12606,35
12607,37
12608,12
12609,26
12610,12
12611,21
12612,20
12613,21
12614,10
12615,12
12616,36
12617,28
12618,26
12619,21
12620,32
12621,65
12622,18
12623,11
12624,18
12625,36
12626,11
12627,18
12628,13
12629,20
12630,13
12631,27
12632,44
12633,19
12634,20
12635,18
12636,42
12637,27
12638,12
12639,49
12640,12
12641,13
12642,19
12643,18
12644,36
12645,39
12646,20
12647,32
12648,11
12649,38
12650,25
12651,46
12652,27
12653,41
12654,31
12655,37
12656,13
12657,27
12658,30
12659,20
12660,41
12661,33
12662,21
12663,27
12664,26
12665,22
12666,12
12667,20
12668,12
12669,23
12670,36
12671,11
12672,13
12673,45
12674,21
12675,14
12676,18
12677,32
12678,40
12679,13
12680,33
12681,43
12682,89
12683,39
12684,35
12685,31
12686,40
12687,10
12688,26
12689,26
12690,21
12691,34
12692,39
12693,52
12694,27
12695,13
12696,40
12697,31
12698,13
12699,28
12700,13
12701,12
12702,32
12703,12
12704,33
12705,12
12706,21
12707,22
12708,13
12709,11
12710,24
12711,21
12712,26
12713,53
12714,31
12715,11
12716,49
12717,27
12718,47
12719,28
12720,20
12721,10
12722,12
12723,12
12724,14
12725,26
12726,22
12727,46
12728,13
12729,34
12730,46
12731,12
12732,50
12733,19
12734,21
12735,19
12736,21
12737,21
12738,21
12739,13
12740,31
12741,38
12742,25
12743,21
12744,45
12745,27
12746,54
12747,27
12748,14
12749,12
12750,12
12751,31
12752,13
12753,14
12754,20
12755,25
12756,36
12757,43
12758,12
12759,21
12760,20
12761,32
12762,40
12763,23
12764,12
12765,23
12766,20
12767,36
12768,39
12769,28
12770,13
12771,27
12772,3
12773,66
12774,45
12775,38
12776,21
12777,21
12778,23
12779,19
12780,20
12781,57
12782,49
12783,25
12784,12
12785,50
12786,31
12787,29
12788,21
12789,26
12790,32
12791,12
12792,13
12793,19
12794,11
12795,42
12796,12
12797,13
12798,21
12799,14
12800,19
12801,12
12802,27
12803,13
12804,41
12805,41
12806,35
12807,12
12808,22
12809,9
12810,14
12811,30
12812,35
12813,34
12814,31
12815,37
12816,17
12817,27
12818,38
12819,31
12820,20
12821,13
12822,22
12823,27
12824,27
12825,12
12826,13
12827,20
12828,49
12829,11
12830,38
12831,36
12832,20
12833,32
12834,38
12835,31
12836,61
12837,28
12838,31
12839,21
12840,19
12841,13
12842,32
12843,26
12844,47
12845,27
12846,12
12847,20
12848,20
12849,49
12850,25
12851,49
12852,12
12853,21
12854,14
12855,31
12856,10
12857,9
12858,47
12859,47
12860,24
12861,53
12862,32
12863,20
12864,21
12865,37
12866,49
12867,64
12868,75
12869,41
12870,20
12871,12
12872,34
12873,21
12874,26
12875,52
12876,28
12877,35
12878,11
12879,11
12880,20
12881,13
12882,12
12883,18
12884,75
12885,15
12886,27
12887,20
12888,19
12889,40
12890,22
12891,30
12892,26
12893,44
12894,13
12895,31
12896,37
12897,12
12898,7
12899,13
12900,13
12901,41
12902,21
12903,22
12904,14
12905,21
12906,11
12907,42
12908,35
12909,46
12910,42
12911,31
12912,14
12913,45
12914,50
12915,24
12916,76
12917,42
12918,14
12919,19
12920,29
12921,13
12922,42
12923,44
12924,28
12925,43
12926,21
12927,28
12928,12
12929,27
12930,37
12931,27
12932,34
12933,49
12934,39
12935,12
12936,24
12937,19
12938,26
12939,31
12940,46
12941,13
12942,19
12943,32
12944,20
12945,27
12946,40
12947,40
12948,32
12949,20
12950,11
12951,13
12952,21
12953,13
12954,44
12955,34
12956,15
12957,12
12958,27
12959,33
12960,9
12961,11
12962,32
12963,21
12964,30
12965,32
12966,12
12967,26
12968,38
12969,13
12970,28
12971,12
12972,31
12973,14
12974,20
12975,12
12976,47
12977,11
12978,43
12979,17
12980,21
12981,20
12982,29
12983,19
12984,12
12985,43
12986,18
12987,30
12988,21
12989,30
12990,38
12991,12
12992,27
12993,35
12994,13
12995,21
12996,11
12997,31
12998,21
12999,41
13000,10
13001,13
13002,21
13003,12
13004,39
13005,20
13006,13
13007,34
13008,27
13009,12
13010,51
13011,11
13012,21
13013,12
13014,20
13015,38
13016,11
13017,22
13018,22
13019,10
13020,20
13021,13
13022,19
13023,32
13024,22
13025,11
13026,43
13027,21
13028,15
13029,50
13030,20
13031,27
13032,27
13033,20
13034,12
13035,32
13036,21
13037,40
13038,49
13039,20
13040,9
13041,31
13042,13
13043,27
13044,46
13045,12
13046,31
13047,30
13048,39
13049,20
13050,20
13051,36
13052,19
13053,33
13054,32
13055,18
13056,14
13057,17
13058,13
13059,43
13060,35
13061,13
13062,13
13063,20
13064,21
13065,21
13066,41
13067,52
13068,34
13069,18
13070,31
13071,53
13072,12
13073,12
13074,12
13075,13
13076,21
13077,21
13078,21
13079,43
13080,30
13081,9
13082,22
13083,21
13084,30
13085,12
13086,13
13087,21
13088,42
13089,20
13090,38
13091,47
13092,23
13093,11
13094,19
13095,21
13096,14
13097,24
13098,33
13099,20
13100,43
13101,32
13102,45
13103,19
13104,23
13105,22
13106,11
13107,53
13108,19
13109,19
13110,21
13111,28
13112,32
13113,35
13114,12
13115,32
13116,13
13117,11
13118,8
13119,49
13120,32
13121,20
13122,12
13123,42
13124,34
13125,52
13126,43
13127,14
13128,19
13129,20
13130,42
13131,27
13132,51
13133,20
13134,33
13135,21
13136,13
13137,44
13138,52
13139,29
13140,21
13141,62
13142,28
13143,36
13144,12
13145,46
13146,21
13147,21
13148,45
13149,27
13150,23
13151,12
13152,13
13153,13
13154,32
13155,28
13156,13
13157,34
13158,12
13159,44
13160,45
13161,19
13162,33
13163,32
13164,13
13165,13
13166,32
13167,27
13168,27
13169,33
13170,26
13171,26
13172,24
13173,31
13174,19
13175,12
13176,36
13177,22
13178,22
13179,20
13180,28
13181,35
13182,21
13183,31
13184,41
13185,28
13186,41
13187,21
13188,21
13189,12
13190,30
13191,34
13192,11
13193,21
13194,33
13195,47
13196,13
13197,34
13198,12
13199,14
13200,26
13201,33
13202,13
13203,32
13204,11
13205,35
13206,31
13207,39
13208,39
13209,12
13210,12
13211,20
13212,23
13213,28
13214,26
13215,22
13216,31
13217,21
13218,26
13219,31
13220,12
13221,14
13222,11
13223,35
13224,27
13225,29
13226,41
13227,20
13228,10
13229,66
13230,27
13231,30
13232,20
13233,38
13234,26
13235,11
13236,21
13237,13
13238,21
13239,38
13240,37
13241,13
13242,31
13243,11
13244,21
13245,19
13246,19
13247,13
13248,43
13249,20
13250,9
13251,47
13252,20
13253,12
13254,24
13255,22
13256,32
13257,11
13258,26
13259,11
13260,11
13261,17
13262,26
13263,39
13264,12
13265,27
13266,13
13267,20
13268,11
13269,20
13270,20
13271,32
13272,17
13273,20
13274,11
13275,29
13276,12
13277,27
13278,36
13279,21
13280,12
13281,12
13282,45
13283,21
13284,25
13285,30
13286,21
13287,21
13288,22
13289,46
13290,37
13291,26
13292,12
13293,47
13294,32
13295,31
13296,27
13297,19
13298,31
13299,20
13300,20
13301,35
13302,55
13303,20
13304,31
13305,32
13306,37
13307,30
13308,33
13309,12
13310,20
13311,26
13312,30
13313,12
13314,25
13315,21
13316,13
13317,20
13318,13
13319,14
13320,31
13321,26
13322,14
13323,49
13324,20
13325,39
13326,26
13327,21
13328,11
13329,48
13330,13
13331,15
13332,20
13333,21
13334,31
13335,31
13336,27
13337,11
13338,12
13339,15
13340,21
13341,28
13342,14
13343,13
13344,11
13345,50
13346,27
13347,56
13348,34
13349,19
13350,35
13351,38
13352,20
13353,31
13354,26
13355,14
13356,21
13357,37
13358,23
13359,8
13360,31
13361,19
13362,19
13363,27
13364,27
13365,11
13366,21
13367,19
13368,12
13369,21
13370,13
13371,72
